Gene ID	Control1	Control2	Control3	shRNA1	shRNA2	shRNA3	shRNA1_FC	shRNA2_FC	shRNA_3_FC																												
Nbr1	37.7956	35.9283	34.968	37.915	37.1129	39.173	37.6431	35.8414	35.273																												
Ncald	135.109	129.593	78.6795	150.337	124.452	153.631	136.04	119.038	108.611																												
Ncam1	46.2236	45.9301	42.5601	48.3349	44.2239	46.7152	44.3091	43.0893	39.451																												
Ncam2	14.6268	13.5586	10.86	17.0746	14.4415	14.2258	14.8964	14.693	12.9219																												
Ncan	35.7043	31.7871	35.0918	33.4345	32.0463	33.2527	31.7807	29.8997	29.7094																												
Ncapd2	3.26646	3.38088	2.84256	4.39333	3.59128	3.66378	3.74458	3.96872	3.61397																												
Ncapd3	3.79681	3.8616	3.25734	4.06997	3.46806	3.45203	4.1756	3.7644	4.44191																												
Ncapg	0	0	0	0	0	0	0	0	0																												
Ncapg2	0.889681	1.08711	0.998442	1.05389	1.04024	1.03905	1.06167	1.05911	0.98321																												
Ncaph	0.283827	0.292772	0.369936	0.454402	0.492757	0.256989	0.265885	0.379554	0.433699																												
Ncaph2	17.7623	16.1882	16.3766	17.6153	18.6954	17.0244	19.1363	18.3577	17.5966																												
Ncbp1	22.7759	17.7485	19.2658	20.8884	20.0102	22.1903	22.2156	21.3217	21.3744																												
Ncbp2	30.5709	26.3989	29.5568	28.524	31.1219	31.8714	31.6702	30.5955	32.7693																												
Nccrp1	0	0.0319632	0.0264115	0	0.0508682	0	0.0289968	0.0270848	0.0350007																												
Ncdn	614.117	510.009	549.23	647.727	606.443	675.13	684.995	541.256	603.996																												
Nceh1	31.1514	35.0476	34.3156	30.8759	30.7324	30.6982	31.5272	32.2683	32.9323																												
Ncf1	1.79634	1.79714	2.3459	2.56323	6.02512	2.58079	2.70703	4.47578	3.31959																												
Ncf2	0.625374	0.716728	0.621756	0.875613	1.40995	0.596446	0.5207	0.956861	0.706284																												
Ncf4	0.361698	0.440485	0.671972	0.431669	1.26741	0.505258	0.430284	0.689058	0.66787																												
Nck1	13.0902	10.8234	12.4065	14.1674	14.2514	14.3281	14.1978	13.2838	14.5866																												
Nck2	13.361	12.6312	12.9445	13.549	14.0038	15.457	14.4419	12.6165	14.4695																												
Nckap1	194.924	189.085	208.827	190.473	191.507	200.109	198.388	188.399	206.018																												
Nckap1l	1.90747	1.79649	2.17088	2.49009	3.87857	2.26031	2.23156	3.32971	2.61556																												
Nckap5	0.430251	0.573641	0.698975	0.645714	0.724908	0.768522	0.498955	0.507292	0.779663																												
Nckap5l	3.61335	3.5064	3.37943	3.10512	3.08714	3.54693	3.31267	3.71202	3.27025																												
Nckipsd	18.0086	17.8047	16.3987	16.8848	15.6593	16.493	16.0394	17.2761	15.4757																												
Ncl	31.9201	34.427	33.8349	34.2413	34.186	36.3637	34.0925	34.9927	34.0864																												
Ncln	12.3028	13.0765	12.7387	12.3686	12.2282	12.8283	11.6289	12.5808	12.2006																												
Ncmap	0.202052	0.208261	0.112522	0.13345	0.216747	0.13653	0.161825	0.288457	0.223671																												
Ncoa1	30.223	27.586	29.7434	29.8549	29.0562	27.4571	29.7225	28.0457	29.3051																												
Ncoa2	14.0084	13.2263	14.1119	13.2005	13.0649	13.043	13.7891	14.0417	13.8132																												
Ncoa3	6.34058	6.03146	5.91359	5.54327	5.74067	5.44238	6.00775	6.57005	6.90062																												
Ncoa4	17.1576	17.5814	18.1948	17.547	17.3269	18.3312	17.3295	17.4542	17.5418																												
Ncoa5	16.5284	15.6531	16.2017	16.8894	16.766	17.4399	17.4481	17.0153	15.8352																												
Ncoa6	9.89725	9.56762	8.78179	9.73752	9.50735	8.84352	9.57359	8.98591	9.15491																												
Ncoa7	15.9717	14.697	15.1729	15.4584	16.4052	16.2902	15.8186	16.2806	16.4764																												
Ncor1	32.4069	29.6388	29.8635	33.7307	32.5228	31.7986	34.038	31.3425	31.7132																												
Ncor2	22.0181	20.1345	19.5962	19.7418	18.4294	20.0057	20.4963	19.2017	19.6523																												
Ncr1	0.0326518	0	0	0.0329725	0.0803331	0	0	0	0																												
Ncs1	85.6934	79.9714	87.7167	86.5122	90.0293	93.2658	85.5706	83.477	84.0992																												
Ncstn	16.1349	16.1771	16.8684	16.8633	16.6644	17.2236	15.0971	16.8631	15.8325																												
Nctc1	0	0.0224587	0	0	0	0	0.0203885	0	0																												
Ndc1	3.7835	3.08951	3.26899	3.19617	3.3173	3.62917	3.87207	2.98635	3.3432																												
Ndc80	0.0622748	0.085628	0.0795905	0.14654	0.255296	0.270248	0.136046	0.181441	0.0703186																												
Nde1	11.2889	11.363	11.4971	10.3054	13.0758	11.8583	10.9524	11.5328	12.0827																												
Ndel1	30.309	33.4765	33.9227	27.2705	29.6495	30.3334	29.4977	34.0634	30.1734																												
Ndfip1	274.512	291.057	297.414	268.687	274.495	281.532	258.428	289.734	266.089																												
Ndfip2	38.5905	44.299	44.7293	35.4923	39.0715	40.7027	37.6824	41.5886	42.8178																												
Ndn	62.5138	62.7329	59.5524	62.4657	89.3717	61.8969	54.9763	61.1505	56.8261																												
Ndnf	2.82618	2.3198	3.4034	3.80477	4.34276	3.39316	3.27122	3.29693	3.33025																												
Ndnl2	18.3301	20.0982	20.3183	18.4093	18.9473	21.7848	19.9087	19.6561	20.6429																												
Ndor1	5.10337	4.08262	3.98305	4.52064	4.52185	3.99175	5.03533	4.37679	5.35141																												
Ndp	4.00648	3.73508	4.08754	3.36423	3.52119	3.7467	4.10868	4.10891	4.22524																												
Ndrg1	25.9775	32.5349	26.0871	18.2981	19.9886	26.1581	19.7095	24.1115	20.7507																												
Ndrg2	225.263	254.635	245.069	251.025	283.809	264.166	235.655	240.861	238.196																												
Ndrg3	175.124	194.046	185.197	173.085	164.912	179.255	170.062	186.461	182.812																												
Ndrg4	422.705	435.045	401.246	420.594	388.995	429.582	398.742	417.151	373.682																												
Ndst1	13.7432	15.9	16.6435	14.004	14.1704	12.9756	13.1858	15.7338	14.4099																												
Ndst2	2.41162	2.53498	2.71863	2.25921	2.60508	2.45658	2.46159	2.73069	2.46991																												
Ndst3	8.17027	6.95263	8.53198	6.53812	6.80394	6.1881	6.56267	8.0187	7.62126																												
Ndst4	11.6119	13.2117	12.0559	9.01468	8.73881	9.96664	10.9671	13.3202	11.1822																												
Ndufa1	111.767	123.015	128.734	102.925	120.077	116.068	104.913	118.747	105.125																												
Ndufa10	76.3418	81.9389	84.4352	73.2962	75.9955	81.0825	73.7873	78.9995	73.0792																												
Ndufa11	9.8628	11.4997	11.1155	10.0786	9.79183	10.6762	9.30244	10.2507	9.3813																												
Ndufa12	46.6162	55.1853	57.0952	49.0294	54.795	54.9795	48.8176	51.7796	45.2842																												
Ndufa13	39.2359	45.2153	48.0649	40.4809	42.2663	47.6871	40.3359	44.1846	37.9866																												
Ndufa2	70.113	80.9506	84.4069	69.8214	77.2269	83.4559	71.52	76.8667	72.0772																												
Ndufa3	235.347	251.106	254.372	227.548	259.163	269.174	219.793	243.427	228.911																												
Ndufa4	308.653	358.385	360.345	298.389	318.889	319.517	306.175	324.756	308.029																												
Ndufa4l2	1.54614	1.81021	0	1.67273	1.70548	1.57185	0	0	1.86255																												
Ndufa5	101.5	122.603	123.705	94.5566	108.921	119.016	98.9821	110.711	113.087																												
Ndufa6	111.055	132.607	127.452	106.546	119.203	129.831	117.482	125.329	115.956																												
Ndufa7	75.7894	85.6789	88.2293	76.4525	80.0446	85.7194	68.0367	78.0639	71.8121																												
Ndufa8	91.7864	98.5517	99.3403	83.5153	94.4321	107.924	86.9684	93.6754	80.6697																												
Ndufa9	70.2145	70.9013	66.987	68.6761	66.3683	70.96	64.6367	68.2651	64.5295																												
Ndufab1	12.7843	12.2461	14.1839	12.8234	14.1638	12.2824	11.3613	14.0294	11.2536																												
Ndufaf1	12.6892	13.3135	14.3691	13.3135	14.5149	14.0635	12.6307	14.4178	14.5417																												
Ndufaf2	20.6515	29.8534	25.885	22.241	25.5671	24.965	22.881	26.3522	24.3631																												
Ndufaf3	15.6055	16.4064	16.4476	16.4042	15.7799	17.5831	15.9655	15.5007	15.416																												
Ndufaf4	10.2435	9.55255	9.75832	8.97223	8.56673	9.7999	9.18001	10.0136	9.74421																												
Ndufaf5	8.28958	9.50106	8.57141	7.91655	7.99614	8.27693	7.84287	8.31976	7.4306																												
Ndufaf6	4.26576	4.20106	3.90598	3.7984	3.61342	4.15925	3.63379	3.19465	3.7643																												
Ndufaf7	11.7789	12.5962	12.5457	11.4989	11.9097	11.5795	12.2881	13.4061	11.8282																												
Ndufb10	162.078	168.568	169.418	147	152.969	170.095	152.494	163.685	146.828																												
Ndufb11	50.7871	59.7789	60.613	48.2647	52.3784	60.1771	50.9196	52.567	48.1007																												
Ndufb2	86.335	92.6573	93.5326	83.4177	95.1329	93.3032	84.143	91.9007	82.0192																												
Ndufb3	80.8873	93.0605	92.8919	82.3406	89.1823	97.0366	84.5341	93.5472	83.1806																												
Ndufb4	26.6492	29.237	31.3193	23.0969	28.6394	28.5163	29.0797	25.9499	27.0002																												
Ndufb5	68.6448	79.0612	75.1129	64.1419	68.5008	76.5259	65.9543	71.1901	67.6012																												
Ndufb6	68.3783	84.0245	80.2172	68.5097	80.2212	80.1114	69.7893	80.5978	72.9896																												
Ndufb7	75.1437	83.1737	89.2001	74.8072	75.7188	81.1572	72.0963	75.4253	69.2353																												
Ndufb8	121.28	148.713	137.943	122.803	130.4	137.289	121.515	143.248	128.809																												
Ndufb9	206.017	237.236	245.064	202.516	225.14	223.397	202.667	225.94	199.064																												
Ndufc1	37.49	45.6729	47.569	47.2647	53.7593	55.1206	43.562	44.4636	45.9126																												
Ndufc2	111.281	128.57	128.958	114.444	117.895	123.799	108.164	117.485	102.311																												
Ndufs1	53.4218	56.7126	56.0808	50.6741	53.2398	54.1363	51.1736	55.6526	52.9861																												
Ndufs2	88.5786	96.8711	98.5909	89.4159	88.3518	94.4873	85.7479	95.9761	91.9453																												
Ndufs3	35.0728	40.5605	39.5094	34.2255	35.0004	40.3213	36.7819	35.9796	36.5542																												
Ndufs4	36.6711	39.4195	37.1582	33.431	35.3007	40.6833	33.2731	35.6462	32.3741																												
Ndufs5	33.0033	39.447	33.8955	40.9522	46.0039	37.4661	26.1643	26.1721	29.6498																												
Ndufs6	35.289	40.8639	42.4243	33.6046	36.281	42.5547	32.6495	35.4632	34.4586																												
Ndufs7	62.8997	74.2224	78.1241	61.2739	67.7875	73.1885	63.3061	68.9228	65.4625																												
Ndufs8	57.0846	67.4543	70.4884	61.9637	65.4564	66.9161	62.3632	66.1771	61.4344																												
Ndufv1	68.7331	78.9195	78.3829	70.2713	70.6838	73.1527	67.46	78.7964	66.6768																												
Ndufv2	75.5154	86.8124	83.1734	70.8598	76.481	82.9771	73.687	79.1057	76.286																												
Ndufv3	68.6913	69.7003	76.0985	67.3069	68.4077	67.9303	66.1008	67.0038	64.9035																												
Neat1	23.7882	42.6233	33.2072	22.4473	27.6555	25.2706	24.3014	27.5311	28.0735																												
Neb	0.0245023	0.040866	0.0466166	0.0493168	0.0741482	0.0268225	0.0548469	0.0478533	0.0468704																												
Nebl	24.9491	22.4435	22.5928	25.2806	24.6571	21.8222	24.2906	21.6475	23.4218																												
Necab1	8.93942	9.27139	11.0657	12.7153	12.985	10.5935	9.63795	9.62009	8.94951																												
Necab2	9.4837	16.1284	11.2313	11.9056	12.0578	11.6366	10.1033	10.9681	8.01049																												
Necab3	6.50774	8.77743	4.36023	6.17725	6.32755	7.1199	6.161	7.14654	5.51699																												
Necap1	72.6979	76.621	78.4273	75.4794	78.2891	81.4552	76.6757	80.1287	77.2784																												
Necap2	8.26931	8.85367	8.89929	9.25617	10.6121	9.58047	8.42513	9.70541	9.00407																												
Nedd1	0.563595	0.891646	0.93946	1.11047	0.862428	0.860484	0.774797	0.953072	0.905504																												
Nedd4	91.4595	80.3045	85.6735	99.676	92.4156	96.2956	96.4793	87.2914	84.5525																												
Nedd4l	31.1293	24.162	25.3662	35.0874	29.4546	32.0642	33.0971	27.2307	28.7972																												
Nedd8	98.6703	111.37	113.239	109.09	114.668	123.912	105.547	107.306	104.185																												
Nedd9	1.88851	2.08289	1.9892	1.81565	2.01008	2.00089	1.85509	2.31157	1.93144																												
Nefh	17.778	24.7633	17.3024	11.3761	12.0233	12.8192	12.3941	16.8833	13.8941																												
Nefl	131.42	144.437	130.248	132.777	129.842	138.114	138.936	130.244	131.188																												
Nefm	63.8077	73.6565	52.5203	53.5339	54.3061	60.3129	57.8114	64.5949	58.5949																												
Negr1	28.2296	24.1703	24.4686	36.5127	32.3387	35.7148	30.7722	26.0038	27.8313																												
Neil1	1.05666	1.5235	1.65474	1.66636	1.49078	1.82999	1.6966	1.36439	1.71609																												
Neil2	0.532049	0.448821	0.226622	0.341579	0.376768	0.314732	0.611063	0.19019	0.409539																												
Neil3	0	0.083488	0	0.122456	0.149343	0.167682	0.0568506	0.141527	0.0228536																												
Nek1	5.81123	6.28335	5.47136	5.41856	5.15145	4.97214	5.75728	6.4697	5.98461																												
Nek10	0.410891	0.191453	0.225954	0.681147	0.43463	0.863483	0.770198	0.486899	0.344374																												
Nek11	0.188825	0.38954	0.234058	0.138437	0.182953	0.304862	0.112558	0.285166	0.271418																												
Nek2	0.180919	0.215368	0.177927	0.322556	0.353674	0.148347	0.273883	0.450341	0.188644																												
Nek3	0.710258	0.569592	0.824342	0.726311	1.08079	0.772175	0.553851	0.70911	0.76218																												
Nek4	4.52202	4.68166	4.51722	4.69183	4.82084	4.11872	4.81039	4.73608	4.48994																												
Nek5	0.0188678	0.136218	0.0643104	0.0190239	0.0773457	0.0446702	0.106019	0.082472	0.106536																												
Nek6	10.7495	8.62565	8.10818	12.9142	11.9917	11.7496	11.43	9.83133	9.28544																												
Nek7	15.5521	18.1535	14.6491	13.6921	14.8885	14.8307	14.0696	16.6918	14.814																												
Nek8	0.576775	0.644558	0.87387	0.807446	0.801223	0.682974	0.600405	0.756517	0.597158																												
Nek9	11.166	11.8947	11.0545	10.493	11.3424	10.9854	10.3931	11.2782	10.8387																												
Nelfa	6.24702	5.72144	6.49534	7.0478	6.11165	7.11751	6.02695	6.31152	6.19296																												
Nelfb	11.2572	11.7703	10.5832	11.9852	12.3661	12.9441	10.8971	11.8291	11.7685																												
Nelfcd	10.1543	11.709	11.5475	11.0458	11.8489	11.7823	10.6124	10.833	10.4506																												
Nelfe	6.68126	9.31405	9.63921	9.0544	8.37385	9.80201	8.63912	8.21826	8.84827																												
Nell1	16.1161	17.653	23.4464	15.376	17.5467	16.6852	16.7798	19.3011	21.7332																												
Nell1os	0	0	0	0	0	0	0	0	0																												
Nell2	225.515	228.457	253.689	228.349	227.117	228.617	230.72	222.028	246.278																												
Nemf	15.3074	15.4031	14.9283	15.0218	15.0463	16.2798	14.8828	15.5783	14.9891																												
Nenf	28.9922	36.8385	34.1557	29.367	32.0943	33.5606	26.8186	31.7806	32.6175																												
Neo1	12.6096	12.9764	12.756	12.9993	12.8834	12.9774	12.281	12.6503	12.188																												
Nepn	0	0	0.0217381	0	0	0.0301876	0.0477545	0	0																												
Nes	1.95055	2.48008	2.97672	2.24164	2.95433	2.68048	2.3335	2.2326	2.23611																												
Nespas	0	0	0	0	0	0	0	0	0																												
Net1	13.0298	9.70236	8.13168	12.0842	10.7929	13.0928	14.7412	11.0002	12.1257																												
Neto1	15.7901	15.3351	15.3928	15.5811	14.3926	14.5627	13.6962	15.6748	13.619																												
Neto2	11.4233	15.63	14.3799	8.89464	9.82975	10.8236	9.0056	12.1687	11.2664																												
Neu1	8.62879	9.04535	8.79934	8.9005	9.01532	8.74477	8.49685	8.07875	7.75732																												
Neu2	0.149346	0.24628	0.356433	0.0904592	0.0244942	0.247216	0.0837911	0.285907	0.202261																												
